553.183,534.291,512.183,507.860,496.532,471.657,473.736,502.030,469.877,459.992,468.239,458.222,482.484,460.360,479.676,475.595,485.431,482.258,493.264,499.920
508.737,493.387,492.310,498.589,499.741,487.306,506.941,511.443,499.894,492.827,492.061,489.722,470.401,490.434,474.802,490.376,451.183,474.152,501.322,451.415
497.093,489.900,499.768,504.499,498.475,502.645,496.661,498.984,495.881,502.897,498.199,499.759,488.700,507.254,496.448,498.528,502.958,498.155,477.123,462.111
504.485,499.217,500.134,494.646,498.224,499.845,500.447,496.522,500.007,499.599,493.019,504.126,501.318,493.111,502.947,504.401,500.829,504.895,496.978,504.464
501.575,502.947,498.093,496.898,501.649,497.164,497.385,496.404,495.608,505.262,495.262,496.188,499.868,499.766,500.523,498.551,502.296,508.523,500.780,502.377
497.397,498.667,499.868,506.991,500.329,505.707,501.016,506.611,513.968,496.036,495.837,503.676,494.768,496.983,501.576,493.534,500.616,503.636,491.220,499.316
502.204,498.455,504.162,500.217,505.827,500.931,507.014,502.336,494.494,497.657,499.568,496.903,503.567,504.592,490.123,504.524,500.279,502.162,500.888,504.526
492.952,497.949,498.398,500.773,500.468,509.361,498.823,508.770,494.418,501.072,495.914,497.536,509.849,504.633,496.698,486.369,497.524,494.222,500.447,504.609
490.592,509.867,501.761,499.794,499.890,499.235,498.812,493.554,511.859,493.519,499.805,502.806,492.608,502.114,494.044,502.770,503.526,496.945,493.649,501.825
502.297,504.292,494.656,498.935,498.539,510.106,500.948,488.065,509.843,503.267,499.867,497.346,503.738,496.104,497.242,501.840,503.497,493.485,503.563,501.406
