548.889,530.686,513.955,506.751,504.756,482.531,481.724,493.890,466.361,488.146,466.252,470.672,475.569,469.857,487.296,505.952,484.464,488.203,492.964,484.390
536.833,517.012,501.900,476.117,480.850,472.072,473.223,469.595,481.998,478.798,490.722,481.063,480.209,473.166,491.350,464.549,461.315,499.549,481.188,485.016
524.238,526.963,508.848,518.936,501.521,496.133,481.804,477.878,478.754,471.647,473.898,486.276,466.190,481.971,472.104,477.764,489.852,464.408,479.233,487.507
529.227,531.867,529.020,529.178,510.054,486.363,470.415,470.441,474.304,467.126,468.738,451.396,474.858,461.649,472.646,467.005,476.938,468.532,487.439,461.807
532.079,531.856,527.132,528.231,526.608,511.244,513.762,482.279,475.639,459.786,483.061,467.853,475.311,479.590,472.632,490.591,471.653,467.899,477.356,484.019
527.789,532.029,514.016,470.152,467.855,469.344,472.873,484.367,475.253,468.087,476.320,496.090,471.882,468.348,467.438,481.150,486.989,476.774,475.151,469.653
504.335,513.212,519.589,486.274,479.790,504.300,474.043,459.424,489.453,475.019,481.225,463.616,478.054,499.301,484.720,487.811,460.724,467.725,473.317,473.112
507.179,514.392,509.094,519.197,478.619,477.955,473.721,510.808,484.154,490.760,475.459,497.709,499.872,473.762,482.549,477.315,477.732,483.074,465.556,449.501
517.168,518.607,512.374,467.423,454.332,454.146,498.953,484.158,476.136,466.148,479.592,469.031,468.405,475.841,471.741,498.423,489.655,477.921,475.955,460.418
504.730,500.485,467.296,473.047,476.176,473.813,487.642,492.778,463.932,454.585,463.270,460.007,466.450,473.410,464.827,475.409,460.209,479.632,476.834,457.302
508.712,520.203,474.672,481.547,477.057,467.844,502.586,481.213,502.163,468.825,456.832,478.773,470.156,492.132,484.041,470.075,479.058,480.230,457.408,481.089
513.124,515.723,495.388,453.813,485.505,479.369,477.268,493.275,480.059,500.384,459.398,487.027,466.294,475.999,493.084,493.788,463.240,463.520,489.012,458.153
469.987,512.050,452.440,479.272,481.311,484.220,492.632,463.040,471.329,484.571,485.830,483.544,496.589,461.969,478.779,485.817,475.301,483.781,485.060,482.520
456.359,489.467,488.822,472.605,475.068,480.395,463.619,468.060,463.909,468.744,473.843,469.674,461.479,470.647,499.060,470.283,460.117,496.116,484.558,494.151
476.066,471.982,482.335,468.955,457.120,472.791,460.209,475.548,469.356,469.091,474.523,478.050,465.843,479.941,469.702,474.995,475.700,493.385,485.265,472.567
479.008,480.265,504.849,486.117,477.037,464.712,474.844,457.191,469.111,482.965,454.094,470.632,472.176,461.598,463.395,467.704,481.794,476.738,468.385,471.424
473.716,467.036,491.430,477.311,483.114,478.612,461.479,501.060,458.239,464.507,466.387,474.047,469.371,465.427,455.771,487.587,475.893,468.764,463.599,481.919
483.064,477.518,493.155,459.490,469.978,497.946,465.179,473.930,484.342,484.233,473.505,486.443,482.097,480.536,461.016,485.765,482.972,471.399,471.062,483.525
467.219,461.031,478.931,475.065,464.722,474.178,485.720,480.284,461.797,477.561,480.175,495.976,481.237,473.171,462.478,480.077,472.072,487.928,472.012,457.077
474.959,457.527,469.295,479.932,485.238,506.248,476.220,488.510,505.654,478.348,489.166,457.620,490.180,465.408,499.505,496.134,461.182,471.852,478.834,495.389
