2.076,0.396,7.869,2.955,3.203,3.133,0.642,9.698,1.114,7.851,9.800,8.676,6.618,1.832,3.073,3.605,2.808,4.479,5.744,9.407,9.666,3.272,7.927,8.935,2.458,5.442,8.076,2.451,8.083,0.723
7.369,0.860,8.935,5.738,1.520,2.192,7.221,0.561,3.886,3.433,8.440,7.346,5.217,8.031,0.964,9.153,9.696,8.371,6.831,4.454,2.367,3.817,9.068,1.613,4.367,9.109,1.224,5.357,1.167,2.759
3.375,4.783,6.412,9.787,0.663,5.790,1.213,9.743,3.915,1.727,2.362,1.771,5.010,9.233,6.952,2.219,4.966,9.559,4.142,6.131,9.209,9.740,0.485,7.681,8.817,5.152,8.779,3.051,8.486,1.684
8.728,0.714,0.132,7.869,4.736,1.576,7.805,0.859,1.801,1.502,8.203,3.021,5.126,5.973,8.895,5.473,0.303,8.180,7.984,5.444,9.810,1.707,5.290,7.139,2.421,0.769,8.077,2.541,8.520,0.175
7.284,0.892,9.011,5.720,1.539,2.118,7.225,0.582,3.906,3.416,8.561,7.284,5.259,8.097,0.999,9.037,9.717,8.326,6.792,4.360,2.350,3.861,9.139,1.704,4.324,9.113,1.235,5.359,1.158,2.747
8.692,0.678,0.079,7.962,4.773,1.482,7.921,0.871,1.692,1.481,8.258,3.110,5.192,6.073,8.892,5.432,0.279,8.165,7.989,5.509,9.819,1.676,5.372,7.165,2.517,0.608,8.099,2.508,8.577,0.107
7.236,0.848,8.978,5.721,1.498,2.088,7.224,0.596,3.854,3.359,8.549,7.295,5.265,8.140,0.996,9.021,9.766,8.350,6.798,4.411,2.293,3.874,9.161,1.712,4.349,9.169,1.313,5.336,1.209,2.684
8.515,0.760,0.175,7.881,4.838,1.578,7.753,0.876,1.624,1.446,8.113,2.931,5.105,5.946,8.899,5.464,0.191,8.091,7.990,5.491,9.812,1.818,5.297,7.019,2.404,0.668,8.110,2.431,8.436,0.153
7.284,0.873,8.978,5.747,1.642,2.152,7.131,0.615,3.852,3.375,8.599,7.268,5.249,8.199,0.991,8.986,9.810,8.343,6.835,4.472,2.317,3.830,9.163,1.732,4.378,9.110,1.293,5.311,1.231,2.784
8.553,0.744,0.160,7.850,4.764,1.575,7.878,0.830,1.659,1.487,8.074,2.888,5.117,5.823,8.905,5.477,0.297,8.067,7.977,5.485,9.925,1.894,5.304,6.954,2.496,0.833,8.112,2.405,8.434,0.229
