# (10, 250, 100, 0.5, 1.5, 0.05)
8.542,8.818,4.574,8.542,10.771,7.504,8.542,10.646,10.771,10.771
3.307,4.850,12.592,3.779,2.362,10.688,8.542,4.949,7.504,3.093
10.771,8.542,10.771,8.542,10.771,10.646,10.771,3.931,8.542,12.592
10.771,10.646,7.504,8.542,7.504,8.542,7.431,10.771,7.431,8.542
4.500,7.504,7.504,8.542,3.551,8.542,6.031,7.504,7.431,7.504
8.818,8.542,8.542,8.542,8.542,7.504,8.542,7.431,7.504,3.551
7.504,3.257,8.542,8.542,7.504,10.771,3.844,4.949,7.504,12.592
7.504,7.504,4.087,10.646,3.373,7.504,10.771,7.431,7.504,7.504
8.818,7.504,12.592,10.646,8.542,8.542,7.431,7.504,7.504,7.504
7.504,8.542,8.542,7.504,5.919,10.320,12.592,7.504,7.504,8.542
10.771,7.504,7.431,4.500,4.574,9.126,8.542,8.281,7.504,7.504
7.431,10.646,7.431,10.771,7.504,7.504,7.504,10.771,8.542,8.542
7.504,7.504,8.542,7.504,7.504,10.771,10.771,7.431,10.646,7.504
8.542,7.431,10.646,12.592,3.993,12.592,7.431,7.504,10.771,10.646
8.542,12.022,8.542,10.771,10.646,7.431,10.771,7.504,7.504,8.542
8.542,7.504,10.771,10.771,7.504,12.592,8.542,7.504,7.504,7.504
8.542,10.771,7.431,7.504,7.504,8.542,8.542,7.504,3.769,7.431
7.431,7.431,7.504,10.771,7.431,4.942,8.542,7.504,8.542,8.542
8.542,8.542,7.504,7.504,10.646,8.542,3.931,8.818,8.542,7.504
8.542,12.592,8.818,7.504,12.592,7.504,8.818,7.732,7.504,10.771
7.504,7.504,8.542,8.542,8.542,3.779,7.504,7.431,7.504,7.504
8.542,7.504,8.542,8.542,10.771,10.646,8.542,10.646,7.504,7.504
8.542,7.431,7.431,10.771,8.542,8.542,8.542,10.646,8.542,10.771
7.431,12.592,7.504,4.949,7.431,3.769,7.431,8.542,8.542,8.542
7.504,7.504,7.504,4.500,7.431,10.771,8.818,7.504,3.753,8.542
7.504,8.542,7.504,8.542,8.542,7.431,10.646,10.646,7.504,8.542
7.504,7.504,4.574,10.320,8.542,8.542,10.646,8.542,10.771,10.771
8.542,7.431,7.504,10.532,7.504,7.504,4.500,8.542,7.431,3.307
7.504,7.504,7.504,10.646,7.504,7.504,7.504,8.542,8.818,7.431
8.818,7.431,10.771,7.504,8.542,7.504,12.592,10.771,7.504,10.646
10.771,7.504,8.542,7.504,10.646,10.771,3.307,7.431,10.771,7.504
7.504,7.504,8.542,7.504,10.646,7.504,10.646,8.542,2.887,10.771
7.504,7.504,8.818,12.592,4.173,8.542,8.542,7.504,10.771,7.504
12.592,7.431,10.771,7.431,7.431,7.504,8.542,8.542,10.646,8.818
7.504,8.542,7.504,7.504,8.542,7.504,4.605,10.771,8.542,4.500
8.542,10.771,7.504,6.012,12.592,8.281,7.504,7.504,9.126,8.818
10.646,10.646,8.818,10.771,10.646,7.504,8.542,8.542,8.542,8.542
8.542,7.504,10.771,10.646,10.320,7.431,10.771,7.504,8.542,7.732
10.771,8.542,10.771,8.542,7.504,10.646,10.646,7.504,10.771,10.646
10.646,4.949,7.504,7.504,7.504,7.504,10.771,7.431,7.504,7.431
8.542,7.504,7.732,8.542,8.542,8.542,10.646,8.542,8.773,8.542
10.688,10.646,8.542,7.431,7.504,10.771,12.592,8.542,7.504,7.504
7.504,10.771,8.542,8.542,7.504,7.504,7.504,7.504,6.031,7.504
8.542,4.500,7.504,7.431,7.504,7.504,6.012,8.542,7.504,7.431
7.431,8.542,4.093,8.542,7.504,7.504,8.542,7.431,8.542,7.431
7.504,7.504,7.504,10.203,7.431,7.504,8.542,7.504,10.771,7.504
7.504,10.646,7.431,10.771,7.504,10.771,10.771,7.431,8.818,10.771
8.542,8.542,7.504,7.504,8.818,7.504,7.431,7.504,12.592,8.542
7.504,8.542,7.504,7.431,7.431,8.542,7.504,7.504,7.504,12.592
8.542,8.542,10.771,8.542,7.504,7.431,4.574,7.504,9.126,8.542
8.542,7.504,7.504,7.732,10.771,7.431,8.542,7.431,10.771,8.542
7.504,7.431,7.504,7.504,3.779,8.542,7.431,10.771,4.942,8.818
10.646,7.504,6.531,7.431,12.592,10.771,10.646,7.504,7.504,7.504
7.504,12.592,7.504,7.732,10.646,8.542,7.431,4.574,10.646,8.542
7.504,10.771,3.055,7.431,7.504,4.836,7.504,4.087,8.542,8.818
8.542,7.431,8.542,12.592,7.504,8.542,7.504,4.949,10.320,8.542
10.646,12.592,8.542,10.646,8.542,7.431,10.771,8.542,7.431,7.504
