448.802,446.899,431.289,433.667,431.267,429.415,440.285,448.335,435.365,444.397,440.664,438.706,453.633,449.412,442.786,452.959,454.844,449.128,437.811,447.322
441.953,435.575,435.575,433.092,439.552,443.644,431.324,442.126,426.600,442.126,448.779,446.239,441.474,439.646,440.299,443.307,441.729,446.628,451.492,455.316
431.289,426.600,430.698,433.583,431.267,441.729,450.540,442.276,437.605,438.391,448.079,426.544,435.575,440.299,426.481,431.324,438.673,442.779,455.380,443.862
430.739,426.544,426.600,429.785,430.641,429.415,426.600,436.794,444.520,435.762,426.600,431.267,445.223,437.308,431.436,439.547,442.853,438.129,442.126,440.676
429.380,438.391,431.436,431.436,426.544,425.820,429.044,438.391,441.957,434.711,433.519,434.509,429.907,438.191,444.511,431.005,438.391,437.402,436.794,430.641
426.600,426.544,426.197,434.829,426.600,426.544,429.785,426.544,426.600,426.600,432.313,429.907,431.436,436.535,426.544,425.820,434.621,431.267,440.049,437.644
432.586,435.575,429.907,426.600,431.436,426.600,429.225,426.544,434.191,426.600,431.005,426.544,428.635,426.544,433.875,434.221,426.544,426.600,426.544,425.989
433.816,432.313,435.205,436.905,426.600,426.600,426.544,431.289,430.949,435.575,424.635,426.544,426.600,431.289,435.575,429.215,432.586,429.215,434.221,424.692
426.600,431.335,424.635,432.662,426.544,435.277,426.600,432.519,429.528,433.815,429.215,429.785,429.785,426.600,424.692,426.600,431.005,426.600,425.820,426.544
431.129,431.267,426.600,425.820,424.692,434.051,429.215,426.544,426.544,435.888,439.187,424.635,426.544,431.005,424.692,426.600,427.877,424.692,426.600,437.402
426.600,435.518,429.215,426.600,434.829,426.544,431.436,431.324,430.949,429.907,426.600,425.820,424.635,431.436,426.544,426.600,431.289,425.820,429.907,426.600
431.995,428.635,425.820,431.129,434.221,433.903,431.335,424.692,426.600,427.998,426.373,425.649,424.635,426.600,424.692,426.600,426.600,434.829,429.785,426.544
425.468,426.544,426.544,426.600,431.074,432.662,429.785,429.785,433.373,426.600,435.277,426.544,431.324,431.289,429.785,426.600,434.922,427.306,431.289,426.544
433.566,431.317,426.544,432.389,434.704,431.289,429.215,426.544,435.439,424.692,426.600,426.600,431.204,435.494,426.544,426.600,426.544,433.667,426.544,425.820
426.600,431.129,426.600,431.005,431.267,429.215,432.733,433.531,426.600,430.949,431.289,431.289,429.907,426.544,426.600,429.215,432.582,434.221,426.600,426.600
431.436,426.544,426.544,429.528,431.183,433.690,424.900,429.215,429.907,426.544,433.903,426.373,426.544,424.692,433.014,427.877,426.600,429.785,426.544,426.600
426.600,426.600,429.682,424.635,431.204,429.907,426.544,425.820,426.544,426.544,431.289,430.698,425.989,425.820,426.600,429.380,431.289,423.912,432.519,427.306
426.544,426.544,429.359,432.389,426.600,424.692,435.895,424.692,435.575,426.600,429.380,431.129,426.544,424.692,435.204,426.600,426.600,434.997,426.600,433.903
431.005,432.040,426.600,426.600,429.215,425.820,431.335,436.864,425.820,426.544,429.785,426.544,425.820,426.600,426.544,424.635,424.635,426.600,425.820,426.600
425.649,426.544,432.586,425.820,424.635,426.544,426.600,427.897,431.436,431.289,426.544,426.600,426.544,427.877,433.667,426.544,425.820,426.600,426.600,426.544
429.215,439.519,433.667,435.575,426.544,431.005,429.907,426.600,426.544,432.582,431.436,429.215,432.662,425.820,429.044,432.142,432.269,425.820,426.544,432.963
432.389,429.225,429.380,431.289,429.907,433.066,426.544,431.436,429.215,434.221,431.436,426.600,426.600,426.600,434.221,425.820,431.436,434.621,434.221,431.267
427.602,429.225,432.218,426.600,427.433,431.289,426.544,435.575,431.335,426.600,425.820,425.820,426.544,432.389,431.436,437.402,426.544,431.289,432.926,426.600
426.600,426.600,425.820,429.528,426.544,431.289,427.306,429.907,430.949,434.997,425.649,426.600,426.600,431.697,426.373,434.221,430.225,434.474,426.600,437.886
433.903,426.600,437.205,431.289,426.544,438.129,426.544,426.600,426.544,426.373,426.544,425.820,431.289,426.600,426.600,426.600,426.600,426.600,429.785,426.600
426.600,426.373,435.494,426.600,430.481,433.903,426.544,426.544,437.402,425.820,429.907,429.215,432.351,426.600,431.289,426.544,429.785,429.215,429.918,432.519
426.544,433.690,439.565,429.215,426.544,425.820,431.267,429.415,426.544,426.600,432.519,429.215,425.820,434.922,426.544,432.313,437.402,431.267,432.389,429.785
426.544,431.436,426.544,434.922,426.544,434.221,434.221,425.820,425.820,426.544,423.912,426.600,432.389,426.544,437.611,431.436,432.982,432.582,434.104,426.544
426.544,434.499,426.544,429.215,426.600,431.436,430.641,426.544,434.950,429.907,427.998,431.436,425.820,425.820,429.907,437.402,424.692,425.820,426.544,431.436
443.756,429.528,426.373,429.937,425.820,426.544,430.683,435.006,426.600,426.544,431.289,427.998,430.677,431.267,434.221,434.221,426.544,426.544,426.600,435.494
431.267,426.544,431.436,428.722,426.600,431.289,432.218,426.544,430.949,431.436,434.922,425.820,429.215,431.267,426.821,426.544,426.544,431.289,426.544,436.905
426.544,433.875,426.544,431.005,426.544,426.600,431.436,431.289,426.600,432.920,425.820,426.544,426.544,429.785,425.649,434.922,431.436,426.544,426.544,426.600
435.223,426.600,425.820,437.687,429.907,433.531,426.600,425.820,425.820,426.600,426.600,425.820,426.600,431.289,426.600,427.175,424.692,429.739,435.575,431.204
435.694,426.544,434.158,426.600,424.692,438.129,426.600,425.820,429.907,429.220,425.820,426.544,425.820,426.600,425.820,432.040,425.820,426.600,432.142,426.544
433.667,429.215,424.692,426.600,426.544,431.289,429.907,432.313,426.544,426.600,435.842,429.907,437.205,431.289,429.215,425.820,426.373,432.586,435.575,434.221
431.129,426.600,429.907,433.690,423.912,431.436,423.912,429.907,433.312,426.544,426.600,433.690,423.912,431.289,431.204,426.544,430.641,433.667,426.600,435.575
429.225,426.544,431.335,426.600,426.600,433.690,432.313,426.373,426.373,431.436,426.544,427.433,427.376,429.215,426.544,426.544,426.600,426.600,435.755,431.289
429.907,428.464,427.175,427.897,430.641,426.600,425.820,424.900,431.324,435.575,429.215,432.389,426.544,433.633,434.922,433.690,430.825,432.662,429.907,435.575
425.820,426.544,436.368,429.225,425.820,431.335,426.600,431.267,429.907,431.129,427.897,429.215,426.544,431.436,425.649,426.544,429.907,426.544,426.600,431.289
