2.008,1.368,4.500,5.121,1.589,1.452,5.733,3.258,2.707,2.362
3.931,2.755,2.270,3.444,7.431,7.431,3.307,5.733,3.258,2.362
4.574,4.494,2.270,7.431,7.431,7.431,3.307,7.431,5.733,2.362
4.574,4.574,7.431,7.431,7.431,7.431,7.504,7.431,7.431,2.707
4.574,7.431,7.431,7.504,7.504,7.431,7.504,7.431,7.431,2.707
4.574,5.070,7.504,7.431,7.431,7.504,7.504,7.504,7.431,7.431
7.431,5.070,5.070,5.070,8.542,7.431,7.504,7.504,7.504,7.431
7.431,7.504,5.070,5.070,8.818,8.542,7.504,7.504,7.504,7.504
7.431,7.504,8.542,8.542,8.542,8.542,7.504,7.504,8.818,8.542
7.431,7.431,8.542,8.542,8.542,8.542,8.542,8.542,8.542,8.542
