4.868,4.542,4.948,4.786,4.578,4.609,4.860,4.526,4.697,4.674,4.923,4.865,4.762,4.904,4.551,4.956,4.985,4.921,4.843,4.723,4.620,4.691,4.952,4.582,4.719,4.954,4.560,4.767,4.559,4.639
0.762,0.835,0.633,0.756,0.699,0.514,0.866,0.712,0.675,0.859,0.863,0.719,0.562,0.752,0.677,0.520,0.650,0.983,0.787,0.585,0.606,0.887,0.963,0.617,0.673,0.788,0.953,0.772,0.493,0.921
1.553,1.682,1.884,1.547,1.865,1.974,1.898,1.620,1.574,1.969,1.857,1.721,1.627,1.909,1.734,1.816,1.837,1.644,1.721,1.654,1.930,1.535,1.647,1.862,1.782,1.505,1.941,1.896,1.789,1.922
1.559,1.675,1.900,1.567,1.866,1.971,1.902,1.627,1.573,1.981,1.849,1.702,1.603,1.892,1.708,1.825,1.826,1.665,1.702,1.651,1.932,1.543,1.651,1.877,1.767,1.502,1.942,1.912,1.785,1.909
4.856,4.563,4.962,4.782,4.583,4.619,4.866,4.518,4.693,4.697,4.917,4.874,4.759,4.910,4.572,4.957,4.961,4.936,4.843,4.725,4.613,4.684,4.946,4.596,4.704,4.959,4.569,4.755,4.555,4.638
1.550,1.676,1.887,1.561,1.853,1.979,1.905,1.622,1.574,1.987,1.849,1.692,1.589,1.905,1.702,1.830,1.808,1.646,1.690,1.644,1.919,1.532,1.658,1.883,1.769,1.508,1.930,1.907,1.783,1.897
1.545,1.664,1.890,1.577,1.861,1.969,1.897,1.622,1.578,1.977,1.847,1.693,1.606,1.881,1.715,1.833,1.812,1.654,1.686,1.642,1.937,1.538,1.660,1.873,1.757,1.506,1.935,1.909,1.788,1.912
1.544,1.673,1.868,1.537,1.861,1.979,1.893,1.625,1.567,1.967,1.842,1.714,1.626,1.922,1.734,1.833,1.825,1.669,1.711,1.663,1.936,1.547,1.648,1.888,1.797,1.528,1.941,1.928,1.794,1.929
1.541,1.703,1.909,1.557,1.872,1.990,1.897,1.618,1.579,1.985,1.868,1.722,1.613,1.886,1.728,1.822,1.863,1.641,1.715,1.648,1.931,1.555,1.660,1.905,1.794,1.501,1.956,1.914,1.794,1.897
1.539,1.664,1.870,1.534,1.858,1.972,1.891,1.618,1.564,1.963,1.837,1.722,1.630,1.908,1.741,1.826,1.827,1.675,1.700,1.668,1.949,1.549,1.645,1.873,1.797,1.532,1.939,1.933,1.785,1.926
