4.083,4.481,4.097,4.074,4.392,4.210,4.275,4.405,4.404,4.440,4.065,4.064,4.317,4.045,4.323,4.424,4.084,4.166,4.133,4.149,4.287,4.361,4.328,4.283,4.293,4.377,4.041,4.449,4.262,4.135
3.728,3.770,3.655,3.916,3.575,3.709,3.886,3.936,3.515,3.949,3.930,3.863,3.786,3.973,3.723,3.865,3.750,3.823,3.857,3.893,3.798,3.695,3.626,3.804,3.682,3.920,3.595,3.564,3.691,3.639
0.366,0.119,0.270,0.005,0.242,0.009,0.312,0.316,0.183,0.366,0.133,0.351,0.037,0.334,0.389,0.244,0.202,0.104,0.443,0.127,0.374,0.245,0.220,0.059,0.318,0.363,0.502,0.293,0.114,0.056
0.369,0.116,0.268,-0.000,0.242,0.013,0.309,0.324,0.179,0.373,0.129,0.353,0.037,0.332,0.381,0.243,0.203,0.098,0.438,0.131,0.380,0.247,0.231,0.053,0.322,0.366,0.502,0.293,0.118,0.061
0.373,0.123,0.274,-0.002,0.247,0.011,0.313,0.310,0.182,0.373,0.134,0.350,0.041,0.329,0.383,0.249,0.202,0.098,0.439,0.125,0.376,0.251,0.222,0.062,0.317,0.361,0.508,0.290,0.115,0.058
0.376,0.119,0.273,-0.006,0.249,0.013,0.316,0.306,0.185,0.374,0.137,0.347,0.045,0.329,0.384,0.247,0.202,0.100,0.435,0.123,0.379,0.251,0.224,0.060,0.321,0.365,0.511,0.294,0.115,0.062
0.380,0.115,0.268,-0.007,0.249,0.016,0.313,0.305,0.181,0.378,0.134,0.347,0.045,0.330,0.386,0.249,0.206,0.101,0.438,0.127,0.384,0.249,0.229,0.055,0.316,0.365,0.516,0.294,0.112,0.063
0.372,0.123,0.265,0.001,0.241,0.007,0.308,0.306,0.183,0.357,0.124,0.350,0.031,0.338,0.390,0.250,0.204,0.102,0.441,0.136,0.392,0.248,0.216,0.062,0.308,0.353,0.508,0.285,0.117,0.061
0.375,0.123,0.271,0.007,0.255,0.016,0.308,0.305,0.175,0.373,0.137,0.351,0.053,0.335,0.385,0.262,0.204,0.090,0.439,0.122,0.376,0.249,0.220,0.061,0.317,0.362,0.513,0.291,0.121,0.055
3.733,3.756,3.651,3.912,3.567,3.710,3.893,3.941,3.517,3.937,3.936,3.873,3.784,3.975,3.727,3.875,3.753,3.820,3.861,3.878,3.803,3.690,3.612,3.815,3.679,3.916,3.595,3.559,3.700,3.629
