# (10, 25, 50, 0, 2, 0.1)
0.415,0.079,1.574,0.591,0.641,0.627,0.128,1.940,0.223,1.570,1.960,1.735,1.324,0.366,0.615,0.721,0.562,0.896,1.149,1.881,1.933,0.654,1.585,1.787,0.492,1.088,1.615,0.490,1.617,0.145
1.954,1.231,0.724,0.215,1.366,1.205,0.242,0.824,1.029,1.221,1.777,0.351,0.657,1.590,0.879,1.367,0.715,0.641,1.626,0.984,0.475,0.073,0.373,1.031,1.474,1.017,0.780,0.225,1.771,1.597
1.975,1.196,0.754,0.250,1.346,1.237,0.238,0.782,1.002,1.251,1.748,0.360,0.667,1.581,0.881,1.391,0.702,0.591,1.644,0.952,0.500,0.074,0.408,1.014,1.521,0.980,0.804,0.223,1.777,1.595
1.738,0.133,0.024,1.535,1.027,0.242,1.627,0.180,0.362,0.354,1.621,0.663,1.001,1.233,1.779,1.077,0.013,1.560,1.565,1.071,1.935,0.280,1.088,1.452,0.484,0.147,1.617,0.585,1.690,0.039
0.619,0.925,1.267,1.973,0.079,1.069,0.329,1.983,0.740,0.333,0.523,0.281,1.071,1.931,1.318,0.402,0.993,1.912,0.738,1.156,1.838,1.937,0.196,1.539,1.732,0.964,1.683,0.515,1.665,0.331
0.638,0.949,1.315,1.962,0.063,1.067,0.312,2.004,0.751,0.314,0.553,0.268,1.027,1.897,1.330,0.431,1.011,1.918,0.754,1.146,1.857,1.896,0.186,1.572,1.749,0.953,1.727,0.525,1.697,0.376
0.608,0.990,1.358,1.950,0.100,1.099,0.266,2.004,0.736,0.281,0.581,0.297,0.988,1.916,1.303,0.426,1.048,1.941,0.719,1.189,1.868,1.929,0.184,1.609,1.746,0.968,1.775,0.551,1.708,0.364
0.575,0.913,1.376,1.905,0.002,1.037,0.229,1.952,0.702,0.351,0.541,0.267,0.975,1.847,1.380,0.454,1.053,1.967,0.789,1.107,1.815,1.892,0.207,1.554,1.738,0.935,1.730,0.582,1.730,0.443
0.577,0.943,1.406,1.872,0.051,1.045,0.259,1.910,0.652,0.321,0.501,0.220,0.959,1.842,1.376,0.473,1.062,1.960,0.803,1.115,1.854,1.933,0.199,1.539,1.706,0.940,1.682,0.573,1.762,0.490
0.610,0.946,1.450,1.866,0.072,1.048,0.255,1.893,0.691,0.362,0.502,0.185,0.923,1.823,1.362,0.460,1.055,1.913,0.798,1.095,1.836,1.962,0.185,1.564,1.662,0.901,1.723,0.546,1.743,0.519
0.604,1.021,1.298,1.995,0.106,1.099,0.276,2.074,0.720,0.302,0.515,0.367,1.081,1.915,1.294,0.473,0.984,1.936,0.647,1.273,1.869,1.868,0.122,1.557,1.780,0.952,1.877,0.617,1.742,0.247
0.583,1.060,1.284,1.991,0.138,1.117,0.265,2.094,0.714,0.292,0.485,0.371,1.089,1.959,1.271,0.485,1.020,1.914,0.654,1.267,1.916,1.851,0.159,1.507,1.755,0.949,1.875,0.650,1.772,0.295
0.624,0.961,1.393,1.965,0.108,1.075,0.335,2.087,0.681,0.295,0.466,0.284,1.008,1.996,1.383,0.407,1.005,1.941,0.667,1.219,1.913,1.768,0.118,1.591,1.841,0.942,1.898,0.649,1.752,0.292
0.594,1.036,1.220,1.907,0.168,1.117,0.211,2.042,0.655,0.483,0.469,0.235,1.064,1.881,1.456,0.499,1.069,1.958,0.883,1.072,1.764,1.961,0.217,1.438,1.813,1.072,1.720,0.513,1.855,0.383
1.769,0.059,-0.116,1.591,1.038,0.347,1.619,0.337,0.258,0.403,1.669,0.628,0.882,1.182,1.905,0.937,-0.105,1.572,1.665,0.988,1.921,0.256,1.170,1.467,0.366,0.192,1.729,0.606,1.667,0.085
0.668,1.161,1.302,1.981,0.203,1.127,0.233,2.041,0.717,0.297,0.466,0.383,1.007,1.982,1.251,0.526,0.961,1.899,0.602,1.272,1.810,1.829,0.034,1.623,1.802,0.929,1.881,0.614,1.699,0.332
0.641,0.926,1.245,1.850,0.087,1.058,0.158,1.928,0.632,0.423,0.422,0.373,1.072,1.891,1.401,0.493,1.067,2.036,0.870,1.075,1.783,2.010,0.208,1.481,1.903,0.959,1.717,0.501,1.848,0.372
