0.575,0.546,0.570,0.578,0.565,0.588,0.506,0.663,0.696,0.671,0.572,0.701,0.661,0.614,0.589,0.556,0.551,0.549,0.746,0.513,0.746,0.510,0.651,0.523,0.649,0.729,0.556,0.554,0.554,0.564
0.577,0.549,0.575,0.573,0.566,0.592,0.507,0.667,0.692,0.672,0.575,0.704,0.663,0.611,0.586,0.560,0.551,0.554,0.750,0.516,0.743,0.515,0.647,0.521,0.653,0.725,0.559,0.550,0.550,0.565
0.888,0.839,0.872,0.898,0.766,0.884,0.749,0.951,0.830,0.844,0.971,0.944,0.969,0.845,0.937,0.947,0.847,0.796,0.754,0.973,0.959,0.974,0.816,0.781,0.805,0.919,0.782,0.873,0.762,0.895
0.890,0.836,0.871,0.902,0.770,0.885,0.749,0.952,0.832,0.841,0.974,0.945,0.964,0.844,0.941,0.943,0.849,0.791,0.751,0.971,0.961,0.979,0.817,0.782,0.810,0.920,0.784,0.870,0.764,0.899
0.890,0.841,0.876,0.898,0.769,0.885,0.747,0.950,0.830,0.838,0.972,0.945,0.968,0.841,0.941,0.945,0.852,0.792,0.747,0.967,0.966,0.976,0.815,0.782,0.806,0.925,0.781,0.874,0.765,0.897
0.888,0.844,0.874,0.894,0.770,0.881,0.745,0.949,0.830,0.835,0.974,0.948,0.969,0.846,0.940,0.942,0.851,0.793,0.750,0.967,0.961,0.973,0.812,0.780,0.803,0.925,0.783,0.870,0.764,0.897
0.890,0.843,0.870,0.898,0.763,0.885,0.748,0.950,0.827,0.836,0.972,0.945,0.970,0.839,0.942,0.941,0.850,0.788,0.742,0.967,0.971,0.973,0.812,0.783,0.799,0.930,0.779,0.876,0.772,0.902
0.890,0.842,0.865,0.894,0.759,0.885,0.750,0.952,0.824,0.839,0.968,0.943,0.966,0.837,0.946,0.940,0.849,0.792,0.743,0.964,0.975,0.976,0.810,0.783,0.800,0.926,0.780,0.876,0.774,0.904
0.885,0.845,0.882,0.902,0.771,0.884,0.740,0.964,0.827,0.829,0.965,0.934,0.967,0.840,0.937,0.942,0.845,0.788,0.744,0.967,0.970,0.984,0.817,0.777,0.812,0.926,0.782,0.869,0.758,0.896
0.881,0.845,0.879,0.902,0.774,0.886,0.742,0.964,0.825,0.825,0.969,0.937,0.972,0.835,0.941,0.943,0.843,0.786,0.740,0.972,0.969,0.987,0.817,0.775,0.816,0.925,0.784,0.867,0.756,0.894
