# (10, 25, 50, 0, 2, 0.1)
432.389,425.820,431.436,426.600,427.175,427.897,425.820,426.653,427.897,426.600
433.667,431.129,432.313,425.820,426.544,426.600,435.275,431.129,425.820,426.197
426.544,434.221,425.820,434.221,431.289,425.989,429.215,434.509,431.289,434.829
431.289,434.221,431.267,427.306,429.589,434.922,426.544,426.373,426.544,431.267
435.575,429.907,424.692,426.600,429.044,426.544,433.131,433.092,426.544,424.635
431.289,429.766,434.221,431.436,439.646,431.289,434.221,429.215,433.667,426.600
425.820,429.785,435.534,426.544,426.600,426.600,433.322,438.129,424.692,426.544
426.600,426.600,432.920,424.635,434.829,433.790,426.600,430.373,431.096,424.635
425.820,426.600,432.040,425.649,426.544,426.544,433.950,424.692,427.998,431.289
427.897,429.215,429.907,426.544,426.600,425.820,430.949,424.692,425.524,426.544
425.820,426.544,431.289,429.220,426.544,426.600,424.635,430.481,429.359,431.267
434.490,435.494,426.600,424.692,435.575,426.600,431.289,434.004,426.544,431.129
427.602,427.525,426.600,426.544,437.402,429.785,426.544,432.040,433.903,431.289
426.600,431.436,431.129,428.831,426.600,426.544,424.635,424.692,431.129,429.785
424.635,432.389,433.092,424.635,426.600,424.635,435.597,426.544,426.600,429.295
429.785,426.600,435.575,425.820,431.204,436.905,429.295,426.544,437.402,428.085
434.922,426.544,430.294,429.215,429.380,435.575,426.544,426.544,426.544,437.402
433.397,429.225,434.221,437.402,426.600,433.667,425.820,431.289,429.215,432.982
445.394,429.785,429.785,433.690,433.092,430.949,426.600,426.544,426.600,426.544
426.544,427.376,426.544,434.829,426.544,426.544,438.235,430.045,426.544,432.142
425.649,426.600,430.949,434.221,435.575,431.052,431.317,425.820,426.544,426.600
436.836,434.221,425.820,431.267,426.544,425.989,426.544,426.653,431.267,427.433
433.575,434.829,431.990,431.005,426.544,430.514,425.820,426.544,432.389,434.051
429.149,433.346,431.267,431.267,431.267,426.544,433.131,424.692,431.129,425.820
426.600,437.407,424.635,425.820,427.897,426.544,432.719,433.519,433.223,432.389
