0.999,0.928,0.770,0.902,0.985,0.903,0.715,0.564,0.515,0.594,0.702,0.714,0.577,0.872,0.643,0.503,0.835,0.744,0.503,0.976,0.571,0.742,0.890,0.619,0.642,0.703,0.838,0.806,0.509,0.837
0.998,0.926,0.768,0.906,0.983,0.905,0.720,0.565,0.519,0.596,0.706,0.709,0.578,0.870,0.645,0.505,0.833,0.748,0.504,0.980,0.573,0.742,0.887,0.615,0.645,0.706,0.842,0.808,0.513,0.840
1.001,0.924,0.770,0.901,0.986,0.901,0.718,0.563,0.519,0.599,0.705,0.708,0.574,0.867,0.642,0.502,0.833,0.749,0.503,0.975,0.577,0.738,0.883,0.616,0.645,0.702,0.840,0.812,0.518,0.835
0.994,0.930,0.773,0.895,0.993,0.896,0.715,0.561,0.512,0.589,0.701,0.702,0.578,0.880,0.637,0.509,0.839,0.740,0.506,0.979,0.566,0.737,0.894,0.620,0.642,0.711,0.846,0.806,0.509,0.833
1.064,1.067,1.431,1.380,1.019,1.306,1.126,1.478,1.144,1.436,1.066,1.048,1.260,1.113,1.296,1.232,1.401,1.039,1.170,1.368,1.067,1.220,1.001,1.274,1.046,1.044,1.368,1.295,1.407,1.187
0.986,0.929,0.769,0.904,0.988,0.904,0.718,0.553,0.516,0.587,0.693,0.706,0.571,0.881,0.636,0.511,0.845,0.743,0.506,0.973,0.570,0.737,0.893,0.625,0.643,0.705,0.855,0.810,0.514,0.834
0.990,0.933,0.774,0.906,0.983,0.905,0.721,0.558,0.512,0.591,0.693,0.709,0.574,0.882,0.634,0.507,0.848,0.740,0.506,0.972,0.575,0.734,0.897,0.621,0.648,0.709,0.852,0.805,0.511,0.837
1.068,1.072,1.429,1.369,1.020,1.306,1.136,1.487,1.140,1.438,1.070,1.055,1.253,1.122,1.301,1.234,1.407,1.039,1.166,1.368,1.064,1.225,1.005,1.270,1.044,1.047,1.355,1.290,1.407,1.188
1.055,1.066,1.434,1.383,1.013,1.304,1.135,1.491,1.143,1.444,1.075,1.037,1.254,1.121,1.286,1.234,1.399,1.031,1.175,1.375,1.075,1.234,1.007,1.260,1.050,1.046,1.355,1.307,1.402,1.183
1.054,1.061,1.438,1.387,1.008,1.302,1.139,1.489,1.145,1.442,1.071,1.034,1.255,1.116,1.290,1.236,1.402,1.030,1.174,1.377,1.073,1.236,1.006,1.260,1.045,1.048,1.351,1.308,1.407,1.181
1.058,1.067,1.435,1.384,1.016,1.297,1.130,1.481,1.141,1.451,1.071,1.044,1.252,1.120,1.294,1.233,1.410,1.038,1.166,1.370,1.075,1.235,1.003,1.261,1.041,1.047,1.345,1.303,1.409,1.177
3.175,3.472,3.031,3.187,3.207,3.220,3.099,3.257,3.204,3.356,3.148,3.230,3.339,3.076,3.060,3.268,3.171,3.203,3.408,3.434,3.370,3.127,3.270,3.359,3.039,3.087,3.479,3.257,3.475,3.295
3.168,3.465,3.031,3.185,3.204,3.230,3.100,3.261,3.201,3.352,3.137,3.236,3.340,3.068,3.062,3.274,3.167,3.206,3.404,3.439,3.371,3.129,3.270,3.350,3.032,3.094,3.482,3.249,3.476,3.291
3.159,3.467,3.020,3.198,3.208,3.238,3.102,3.264,3.207,3.364,3.123,3.225,3.345,3.059,3.061,3.261,3.156,3.188,3.400,3.437,3.364,3.128,3.271,3.353,3.036,3.090,3.480,3.247,3.471,3.313
3.157,3.458,3.024,3.208,3.205,3.239,3.101,3.261,3.205,3.356,3.123,3.217,3.351,3.053,3.064,3.266,3.150,3.195,3.398,3.439,3.371,3.131,3.273,3.349,3.026,3.081,3.480,3.252,3.475,3.311
3.173,3.464,3.025,3.183,3.196,3.227,3.107,3.263,3.203,3.354,3.143,3.250,3.336,3.082,3.047,3.249,3.171,3.207,3.384,3.428,3.368,3.152,3.264,3.340,3.031,3.093,3.465,3.246,3.452,3.308
3.178,3.468,3.026,3.186,3.191,3.229,3.107,3.259,3.201,3.357,3.139,3.252,3.340,3.080,3.043,3.249,3.175,3.208,3.379,3.430,3.370,3.149,3.267,3.343,3.026,3.092,3.468,3.247,3.451,3.308
3.166,3.448,3.016,3.200,3.211,3.245,3.093,3.246,3.203,3.354,3.124,3.227,3.343,3.053,3.063,3.276,3.152,3.193,3.407,3.441,3.364,3.149,3.273,3.365,3.034,3.088,3.482,3.241,3.470,3.314
3.158,3.458,3.013,3.201,3.219,3.219,3.106,3.259,3.196,3.364,3.136,3.217,3.344,3.071,3.068,3.275,3.180,3.190,3.399,3.433,3.384,3.138,3.260,3.356,3.051,3.065,3.496,3.254,3.486,3.300
3.159,3.456,3.021,3.193,3.203,3.241,3.099,3.243,3.200,3.361,3.136,3.228,3.342,3.048,3.080,3.269,3.156,3.186,3.398,3.438,3.370,3.133,3.274,3.359,3.031,3.083,3.474,3.238,3.481,3.315
