555.072,532.459,506.158,502.054,492.033,478.591,479.300,486.949,478.610,482.055,486.736,487.899,456.030,462.279,472.595,485.491,479.390,500.338,471.396,479.071
510.152,502.036,502.627,495.621,509.498,502.442,497.639,508.412,499.090,501.510,497.625,494.592,503.917,501.564,493.260,479.120,481.738,479.149,464.686,481.633
500.780,497.847,507.923,505.886,495.767,505.686,494.987,504.008,499.162,499.753,500.836,498.921,501.906,502.241,503.376,507.846,496.699,494.547,498.363,493.265
503.300,504.140,501.750,488.847,506.280,511.668,509.748,490.137,493.072,500.660,500.404,505.576,499.496,500.983,496.331,495.637,495.973,487.591,510.535,481.454
499.106,500.886,498.429,500.332,501.404,495.292,492.072,502.924,503.669,504.498,505.416,497.690,504.899,497.873,494.335,507.429,495.099,500.040,498.969,498.172
497.752,493.451,508.476,504.941,498.900,494.629,503.700,503.736,502.883,496.670,491.709,506.968,494.027,487.613,500.048,481.973,505.960,495.832,496.259,508.831
499.321,502.636,495.867,493.684,511.995,506.685,496.690,503.685,506.022,496.872,492.039,494.625,497.362,502.159,498.243,507.064,493.688,496.344,494.787,496.477
502.258,497.683,504.562,503.986,498.152,508.090,503.235,488.805,494.653,502.536,500.977,500.526,502.260,507.234,498.151,492.186,506.195,495.797,495.829,505.317
502.796,507.919,500.009,504.589,504.751,499.838,500.684,500.823,495.852,506.403,501.985,497.203,499.961,493.022,506.846,493.446,497.409,497.671,501.012,502.858
507.462,507.321,505.512,490.429,503.537,510.951,501.213,497.607,504.649,504.714,497.331,500.881,502.145,507.938,502.709,500.857,497.784,502.262,502.885,496.849
