449.414,429.907,424.692,425.649,426.544,435.006,426.544,436.905,439.102,451.449,437.855,447.823,439.053,459.197,437.595,451.549,448.882,448.315,443.644,442.602
429.225,425.267,435.888,431.204,435.575,433.050,434.922,426.544,433.690,435.275,426.544,440.368,450.359,448.359,433.667,440.418,442.571,435.421,448.585,442.571
437.402,441.045,443.636,448.779,441.542,445.456,456.600,446.299,433.903,454.029,454.419,452.959,439.646,443.784,444.195,445.223,446.813,443.451,459.265,455.083
448.359,438.762,449.742,441.947,446.460,448.779,441.456,444.195,437.912,443.805,454.844,448.055,437.982,436.321,440.299,439.552,450.244,442.645,440.676,437.113
440.012,437.982,459.786,445.082,448.632,446.065,431.324,446.885,457.879,448.118,453.544,444.195,445.580,435.575,456.959,445.663,443.207,448.779,454.727,451.752
448.335,448.779,442.813,450.585,451.124,442.753,448.779,451.415,446.914,450.359,443.291,449.565,438.762,436.321,449.500,446.870,438.762,460.813,441.947,437.982
434.221,457.380,449.412,446.991,445.663,434.221,439.646,434.357,456.805,434.434,456.471,444.195,441.377,434.922,433.690,459.345,454.029,448.701,442.162,453.139
450.675,452.716,452.959,447.145,430.544,452.844,448.055,446.750,462.474,452.108,441.953,447.656,446.813,441.876,446.768,436.991,446.724,446.078,452.455,446.299
440.049,459.029,456.834,442.853,450.610,442.333,449.077,438.762,448.779,452.876,436.059,447.314,436.012,439.552,425.649,459.170,464.191,447.486,445.159,439.552
443.451,453.425,450.244,452.512,451.415,447.326,431.289,440.676,445.217,438.599,446.997,440.299,448.055,445.663,439.552,439.102,453.847,438.840,457.698,442.571
434.104,448.359,443.862,450.089,435.575,449.767,438.706,447.085,450.220,446.991,445.947,434.829,450.540,456.799,445.663,435.484,446.480,455.925,439.552,431.324
432.389,446.974,446.531,454.507,445.663,446.055,438.627,435.873,451.752,442.271,439.342,459.132,448.585,445.854,452.959,458.469,448.055,456.707,446.677,450.656
444.681,446.870,443.142,451.675,445.663,426.600,435.575,448.055,446.078,438.706,443.744,443.862,442.786,438.382,446.523,459.299,441.953,448.055,451.415,432.586
450.527,445.096,459.585,453.132,444.699,446.384,439.673,452.258,451.043,459.033,448.055,445.663,450.415,442.933,450.540,440.891,454.844,446.677,450.540,455.200
451.489,445.663,442.786,433.312,450.568,446.677,439.197,449.291,431.436,452.504,448.055,454.624,444.936,445.474,446.460,431.324,454.366,441.690,441.789,435.421
455.200,458.161,441.957,448.383,441.947,441.530,442.271,445.138,458.723,441.044,451.301,445.663,445.854,430.949,450.195,450.540,451.771,438.926,444.520,444.989
448.779,450.089,445.663,448.359,446.870,446.736,448.585,448.779,446.991,448.819,449.630,451.675,448.998,447.680,445.223,448.914,448.779,434.509,441.953,446.112
452.712,456.525,439.552,436.321,446.997,431.129,441.399,447.478,440.427,453.544,456.630,448.779,444.520,448.632,454.354,442.821,452.504,451.192,451.449,454.955
446.159,447.737,441.456,431.289,442.271,446.991,451.771,450.244,446.677,456.723,455.083,450.610,440.367,444.195,444.704,446.362,441.953,441.474,458.331,451.036
448.055,446.885,445.724,440.962,435.673,446.285,430.334,447.632,437.407,445.663,452.504,448.315,436.012,442.719,438.762,457.120,438.977,447.085,442.571,446.991
