39.755,46.146,43.935,46.871,42.566,49.659,44.900,48.937,42.378,45.984
44.805,38.189,39.717,47.992,45.107,45.946,48.861,52.216,44.952,41.781
48.486,46.516,45.576,47.601,50.782,42.571,43.997,50.282,44.134,50.370
45.929,39.672,41.347,45.881,47.138,45.501,45.112,43.025,38.846,39.235
45.781,45.765,43.726,49.777,46.678,42.593,41.831,43.809,47.090,49.563
43.617,47.016,43.179,47.797,41.650,47.779,43.308,47.925,42.263,47.654
39.681,47.529,49.664,45.794,47.527,47.229,44.138,45.730,47.913,44.610
47.782,40.352,40.796,49.065,45.144,39.749,43.047,46.565,46.560,47.712
36.979,44.171,44.333,46.916,44.249,45.206,49.643,49.392,46.692,41.461
40.895,44.873,48.784,40.585,40.527,42.892,44.043,48.285,48.561,44.573
48.357,45.068,45.150,47.040,46.904,43.262,41.202,40.455,42.207,47.387
43.601,45.551,46.960,47.255,46.653,41.939,45.995,42.844,52.331,47.996
50.872,49.215,43.215,41.721,44.160,44.113,43.976,50.571,48.541,50.945
43.767,47.832,50.210,47.123,43.361,48.897,46.797,47.308,43.768,41.601
48.181,42.301,43.621,50.432,45.445,47.296,45.486,46.421,44.622,46.919
47.149,47.446,48.448,42.555,40.758,38.777,43.484,43.891,50.365,50.051
44.610,45.149,50.072,43.274,42.110,41.908,50.868,48.554,42.531,47.804
46.848,43.038,44.997,48.936,45.968,46.703,49.212,48.247,46.215,41.726
42.309,40.191,46.908,42.837,47.202,48.662,48.026,42.013,43.411,52.634
50.170,48.815,50.479,39.548,52.487,44.168,50.632,47.028,46.500,45.323
44.828,40.995,41.452,48.807,42.690,50.181,45.606,47.247,39.249,42.770
48.002,40.471,44.007,49.233,50.050,50.906,43.040,43.692,52.251,47.053
48.563,50.130,53.893,51.304,50.593,41.792,48.984,46.389,48.204,45.457
44.735,48.339,48.601,48.970,42.426,46.066,49.415,47.805,40.644,47.839
39.903,46.607,42.831,53.169,45.256,42.121,47.784,49.604,46.338,50.977
45.684,51.698,44.328,42.989,44.193,39.926,45.032,44.990,43.961,45.653
