545.556,538.953,502.326,497.747,532.012,557.802,521.811,509.241,546.639,543.613
536.154,540.614,539.863,545.556,497.274,497.747,531.528,521.811,509.241,539.424
536.154,523.240,539.863,497.274,497.274,497.274,531.215,529.200,520.580,535.125
536.154,536.154,497.274,497.274,492.814,497.274,531.215,516.443,529.200,535.125
536.154,497.274,492.814,495.414,497.274,497.274,531.215,528.518,527.340,535.125
536.154,533.305,496.602,497.274,492.814,495.414,495.414,496.816,527.340,527.340
536.154,531.367,530.187,518.217,497.274,497.274,491.390,494.826,490.235,519.127
536.154,536.154,531.367,518.217,493.523,493.757,491.390,491.390,494.826,489.675
536.154,536.154,527.586,493.757,490.452,491.666,494.826,494.826,492.822,489.675
531.094,536.154,527.586,489.120,493.757,493.757,491.666,489.675,489.675,489.675
