0.228,0.773,1.592,0.218,1.460,1.931,1.634,0.451,0.293,1.920,1.409,0.853,0.441,1.596,0.902,1.297,1.350,0.642,0.853,0.597,1.751,0.141,0.621,1.488,1.130,0.017,1.701,1.639,1.141,1.656
1.035,1.339,0.546,1.014,0.792,0.060,1.474,0.841,0.713,1.424,1.460,0.876,0.236,1.020,0.720,0.072,0.608,1.945,1.151,0.341,0.435,1.545,1.847,0.466,0.690,1.153,1.815,1.091,-0.013,1.695
0.226,0.746,1.578,0.217,1.451,1.962,1.667,0.447,0.273,1.887,1.413,0.851,0.481,1.596,0.935,1.310,1.338,0.633,0.863,0.628,1.762,0.167,0.593,1.463,1.117,0.031,1.673,1.664,1.151,1.678
0.241,0.751,1.627,0.212,1.486,1.923,1.609,0.493,0.319,1.869,1.431,0.854,0.432,1.597,0.932,1.335,1.324,0.638,0.873,0.595,1.767,0.106,0.644,1.499,1.149,0.049,1.726,1.649,1.154,1.604
1.903,1.284,0.801,0.240,1.344,1.180,0.196,0.754,1.032,1.258,1.768,0.334,0.669,1.594,0.889,1.300,0.713,0.678,1.682,0.908,0.492,0.056,0.302,1.138,1.465,1.018,0.757,0.240,1.702,1.526
0.250,0.715,1.559,0.201,1.477,1.971,1.622,0.448,0.265,1.888,1.416,0.872,0.495,1.578,0.880,1.295,1.365,0.630,0.849,0.618,1.736,0.174,0.582,1.482,1.164,-0.036,1.682,1.671,1.123,1.660
1.927,1.255,0.828,0.231,1.338,1.168,0.222,0.781,1.047,1.271,1.759,0.335,0.687,1.576,0.863,1.299,0.678,0.721,1.677,0.913,0.527,0.066,0.319,1.133,1.475,1.034,0.742,0.224,1.734,1.512
0.223,0.739,1.597,0.263,1.491,1.879,1.628,0.481,0.301,1.938,1.377,0.899,0.418,1.536,0.908,1.291,1.320,0.621,0.854,0.564,1.725,0.091,0.573,1.490,1.098,0.002,1.670,1.706,1.131,1.675
0.252,0.653,1.569,0.219,1.514,1.990,1.657,0.524,0.307,1.897,1.336,0.867,0.482,1.561,0.878,1.256,1.347,0.622,0.863,0.546,1.756,0.156,0.551,1.504,1.196,0.016,1.652,1.676,1.126,1.659
0.239,0.673,1.567,0.178,1.490,2.014,1.713,0.541,0.302,1.931,1.323,0.833,0.451,1.559,0.876,1.259,1.367,0.640,0.857,0.553,1.749,0.132,0.549,1.492,1.243,-0.015,1.679,1.649,1.148,1.665
