453.665,442.330,433.959,426.600,429.907,432.389,436.289,441.377,443.465,446.991,443.862,452.365,446.384,441.134,453.320,453.623,459.033,445.445,450.540,447.656
431.436,424.635,434.829,426.544,435.494,426.600,431.436,435.575,432.389,429.907,433.903,426.544,432.389,426.544,426.653,437.402,432.302,429.215,435.852,446.870
429.215,426.600,426.600,429.528,427.306,424.635,426.600,426.600,431.204,431.436,429.907,426.544,424.635,432.519,424.692,435.575,427.998,426.600,426.600,434.221
426.544,430.698,431.289,425.820,426.197,436.348,433.903,426.600,426.544,431.204,429.785,441.378,433.667,425.820,431.289,426.600,426.544,431.436,434.648,430.360
426.544,434.922,426.544,426.544,425.649,429.785,427.602,423.912,426.600,435.781,426.600,426.544,433.667,425.820,426.600,431.289,432.662,426.544,426.600,425.820
423.912,431.204,426.600,426.544,429.215,433.620,429.785,425.649,433.578,429.785,426.544,426.373,429.511,426.544,426.544,425.524,431.436,423.912,425.820,433.667
426.544,426.544,426.600,427.376,426.600,431.335,426.544,435.575,429.907,425.820,425.820,426.544,426.544,424.635,426.544,432.389,428.730,424.635,426.544,431.324
433.690,424.692,425.820,431.289,434.221,426.544,426.373,426.600,432.313,431.335,430.641,425.820,426.544,429.215,425.820,426.600,425.649,429.380,426.544,433.690
431.289,426.373,435.575,431.289,426.600,426.544,429.907,426.544,434.922,427.897,425.820,429.907,434.621,430.225,435.223,426.600,432.142,433.667,427.433,431.324
429.380,433.667,424.844,432.389,431.289,426.600,425.524,424.692,429.907,430.641,426.600,426.544,449.291,426.600,426.600,426.373,433.322,426.600,427.316,429.907
