433.690,434.922,446.748,445.663,448.779,441.953,437.982,452.511,426.600,450.511
441.398,439.847,446.870,451.449,434.648,457.387,446.363,456.730,452.959,440.299
445.787,435.704,436.991,445.663,448.779,439.187,444.727,450.540,448.055,445.852
437.407,445.572,445.326,439.426,442.045,448.779,451.415,439.924,454.338,457.768
432.181,429.876,445.193,439.791,448.359,454.961,451.752,444.976,451.130,456.476
443.368,430.787,443.197,435.498,449.721,445.492,446.609,452.807,452.906,455.829
437.819,429.907,440.166,437.409,436.012,438.036,446.898,446.112,434.357,452.643
441.034,433.959,435.830,445.231,446.675,433.961,443.328,442.804,445.663,455.380
432.873,447.391,428.085,438.757,448.017,450.295,449.020,438.535,444.682,443.465
437.115,438.318,449.501,437.205,437.838,447.484,434.104,438.414,452.974,453.266
