1.895,1.914,1.805,1.579,1.502,1.893,1.931,1.713,1.806,1.902,1.720,1.570,1.514,1.719,1.992,1.925,1.577,1.810,1.953,1.995,1.729,1.789,1.917,1.564,1.750,1.562,1.604,1.809,1.974,1.769
1.344,1.227,1.392,1.144,1.351,1.365,1.454,1.013,1.476,1.289,1.360,1.043,1.311,1.266,1.109,1.467,1.298,1.047,1.473,1.374,1.021,1.228,1.280,1.264,1.236,1.175,1.017,1.470,1.116,1.177
0.944,0.622,0.498,0.748,0.984,0.734,0.602,0.721,0.849,0.879,0.636,0.647,0.579,0.510,0.766,0.886,0.964,0.813,0.905,0.866,0.947,0.778,0.785,0.508,0.677,0.636,0.830,0.934,0.706,0.533
0.947,0.619,0.494,0.747,0.988,0.735,0.601,0.721,0.849,0.880,0.636,0.650,0.574,0.509,0.765,0.887,0.967,0.811,0.909,0.870,0.946,0.777,0.781,0.508,0.681,0.641,0.826,0.929,0.707,0.536
0.944,0.620,0.494,0.745,0.989,0.734,0.606,0.716,0.854,0.884,0.633,0.650,0.570,0.506,0.764,0.890,0.963,0.815,0.907,0.875,0.950,0.782,0.782,0.503,0.678,0.636,0.821,0.929,0.711,0.531
0.942,0.623,0.495,0.741,0.988,0.732,0.610,0.719,0.857,0.883,0.633,0.655,0.571,0.502,0.764,0.893,0.959,0.818,0.912,0.877,0.946,0.782,0.779,0.506,0.676,0.641,0.824,0.932,0.707,0.532
1.346,1.225,1.394,1.148,1.352,1.370,1.457,1.015,1.472,1.287,1.360,1.046,1.315,1.268,1.106,1.459,1.302,1.043,1.466,1.377,1.016,1.233,1.285,1.271,1.237,1.176,1.009,1.475,1.110,1.168
1.349,1.234,1.395,1.142,1.351,1.366,1.452,1.013,1.480,1.294,1.348,1.044,1.311,1.257,1.110,1.459,1.301,1.038,1.470,1.375,1.030,1.217,1.274,1.264,1.235,1.186,1.025,1.482,1.128,1.185
4.963,4.771,4.741,4.789,4.963,4.689,4.896,4.970,4.851,4.777,4.972,4.676,4.659,4.589,4.790,4.705,4.807,4.855,5.002,4.977,4.929,4.968,4.533,4.783,4.826,4.636,4.561,4.522,4.930,4.738
1.346,1.236,1.393,1.141,1.357,1.363,1.453,1.018,1.480,1.298,1.352,1.046,1.312,1.253,1.103,1.466,1.297,1.041,1.468,1.377,1.035,1.211,1.275,1.266,1.236,1.187,1.026,1.486,1.121,1.186
