0.798,0.893,0.962,0.813,0.822,0.756,0.862,0.964,0.915,0.922,0.913,0.860,0.826,0.787,0.892,0.848,0.817,0.765,0.896,0.910,0.884,0.863,0.936,0.771,0.982,0.868,0.762,0.997,0.817,0.830
0.799,0.890,0.963,0.810,0.820,0.751,0.866,0.960,0.915,0.923,0.908,0.860,0.829,0.790,0.891,0.852,0.812,0.763,0.892,0.910,0.881,0.868,0.936,0.767,0.978,0.870,0.761,1.000,0.820,0.827
0.804,0.894,0.961,0.813,0.824,0.753,0.870,0.960,0.911,0.919,0.910,0.856,0.825,0.794,0.894,0.854,0.811,0.762,0.893,0.911,0.883,0.865,0.936,0.769,0.982,0.872,0.765,1.000,0.820,0.826
0.798,0.887,0.966,0.809,0.816,0.752,0.865,0.963,0.920,0.920,0.910,0.852,0.825,0.796,0.888,0.852,0.814,0.760,0.888,0.906,0.888,0.867,0.939,0.768,0.979,0.878,0.765,1.002,0.824,0.831
0.804,0.899,0.956,0.815,0.824,0.758,0.867,0.958,0.914,0.917,0.907,0.854,0.824,0.794,0.898,0.860,0.814,0.761,0.899,0.912,0.885,0.864,0.935,0.767,0.983,0.867,0.757,0.995,0.820,0.829
0.801,0.877,0.962,0.809,0.823,0.751,0.864,0.960,0.922,0.928,0.915,0.858,0.842,0.789,0.887,0.857,0.818,0.771,0.893,0.908,0.874,0.867,0.936,0.759,0.984,0.872,0.763,1.005,0.818,0.833
0.806,0.898,0.960,0.819,0.824,0.759,0.868,0.957,0.914,0.916,0.900,0.849,0.829,0.797,0.901,0.858,0.815,0.764,0.898,0.910,0.890,0.860,0.933,0.763,0.990,0.871,0.753,0.996,0.813,0.826
0.798,0.879,0.958,0.803,0.821,0.748,0.858,0.965,0.921,0.928,0.909,0.863,0.839,0.793,0.889,0.856,0.822,0.773,0.894,0.899,0.879,0.871,0.932,0.755,0.984,0.875,0.764,1.004,0.816,0.831
0.796,0.877,0.957,0.805,0.819,0.746,0.862,0.960,0.926,0.931,0.906,0.862,0.835,0.792,0.891,0.852,0.821,0.772,0.895,0.896,0.882,0.866,0.928,0.759,0.987,0.875,0.760,1.007,0.813,0.830
0.798,0.876,0.963,0.808,0.819,0.748,0.860,0.963,0.919,0.924,0.916,0.870,0.841,0.798,0.896,0.855,0.818,0.776,0.892,0.904,0.880,0.879,0.938,0.753,0.981,0.879,0.765,1.005,0.814,0.831
