# (10, 25, 100, 0, 2, 0.1)
432.389,431.436,426.373,425.820,426.544,426.544,430.216,430.294,425.649,426.600
426.544,432.040,429.215,431.289,427.897,424.673,426.544,426.544,426.544,425.820
431.289,426.544,426.544,425.649,432.582,430.949,426.544,425.820,426.600,427.433
425.649,425.820,426.544,425.820,424.635,431.096,426.600,425.820,427.175,426.544
429.528,426.544,426.373,429.785,426.544,431.436,427.589,429.220,431.289,424.692
424.692,426.544,426.544,425.820,425.820,426.544,426.544,426.544,431.995,425.649
426.544,426.600,426.600,429.215,426.544,426.544,426.544,429.907,431.057,425.820
426.600,426.373,426.544,426.544,432.389,424.692,426.544,426.600,427.376,430.641
425.820,427.175,426.544,430.698,431.289,427.897,430.132,424.635,426.373,426.373
426.544,426.544,425.820,425.820,429.225,426.600,426.544,425.820,425.524,426.373
425.820,425.820,430.698,426.600,426.600,429.785,430.881,429.785,426.600,426.373
426.544,426.600,425.649,425.820,426.544,429.225,426.544,430.641,424.635,426.600
425.820,425.820,426.544,428.974,426.544,432.586,426.600,426.544,426.544,427.897
424.635,423.912,425.820,426.544,429.315,426.600,433.903,426.544,426.600,425.820
430.481,426.600,425.820,426.544,426.600,426.600,431.096,426.600,426.544,426.600
426.600,426.600,431.005,426.544,426.544,427.175,426.544,426.600,426.544,426.544
424.900,426.600,426.600,431.289,426.544,429.215,429.215,423.912,424.844,425.820
424.673,426.544,426.600,426.600,426.600,431.436,426.600,426.544,426.544,426.600
426.544,425.524,432.389,430.544,427.602,424.692,429.215,427.897,424.635,426.544
426.544,429.907,425.820,426.600,426.600,429.528,426.373,426.544,426.600,426.544
434.922,426.544,426.600,426.544,425.820,426.544,426.544,424.464,426.544,426.544
426.544,426.544,426.544,426.544,429.785,424.120,423.912,426.544,433.667,429.907
425.820,429.907,425.820,426.544,423.912,426.544,424.635,426.544,426.544,431.436
426.600,424.635,426.544,427.433,425.820,424.692,424.900,431.129,426.373,426.544
425.820,426.544,426.544,427.897,423.741,426.600,429.907,426.600,426.544,431.927
