542.313,510.858,486.634,491.087,478.752,486.715,454.507,515.432,464.302,479.947
513.388,481.228,475.814,474.422,474.009,467.159,476.631,461.347,471.208,474.962
476.318,494.492,483.910,469.359,463.565,470.514,454.694,480.396,456.321,459.839
487.304,503.005,476.217,488.860,499.342,510.572,502.507,484.523,494.025,490.122
479.400,477.521,483.854,474.134,492.936,467.513,494.857,483.780,468.225,454.507
498.078,480.629,473.151,485.591,494.161,478.140,459.494,477.405,478.319,468.681
489.701,485.238,479.220,487.696,480.253,465.387,488.639,470.475,459.420,491.435
491.988,481.321,493.731,484.906,484.178,467.511,469.759,490.258,499.769,469.076
483.357,460.670,470.092,476.608,493.564,483.858,461.729,506.569,482.827,500.662
461.242,465.881,467.490,463.888,470.285,478.316,504.994,492.998,488.690,493.458
