450.303,433.129,435.704,431.289,427.376,438.391,433.903,452.108,438.391,431.267,448.055,445.091,450.896,441.602,441.474,454.419,429.907,449.867,459.786,445.663
426.544,426.600,426.544,429.785,435.575,432.389,442.073,436.836,439.646,435.575,445.223,439.646,440.049,438.221,431.129,442.602,430.544,453.184,451.316,437.740
432.389,426.600,431.289,435.575,424.635,432.389,424.692,431.289,425.820,434.051,426.544,426.600,423.741,426.544,433.846,424.635,425.820,426.600,426.600,441.957
426.600,426.600,433.690,429.907,426.600,424.900,434.221,426.544,425.820,431.436,431.289,433.667,426.600,431.436,437.402,426.544,431.204,435.365,426.600,441.456
425.820,431.129,426.373,429.907,435.494,425.820,426.544,426.600,433.903,432.963,429.215,436.160,431.335,429.907,431.436,424.692,426.600,426.600,431.289,429.215
432.389,426.600,426.600,426.544,423.912,431.289,426.600,434.829,426.653,431.436,425.820,429.215,426.544,426.600,425.820,424.635,426.600,426.544,426.600,429.215
426.544,424.120,434.279,427.998,434.829,433.667,433.222,435.575,438.235,425.820,433.728,435.226,429.785,431.005,427.998,426.600,431.907,426.544,431.289,432.389
431.335,426.544,429.907,429.215,429.415,432.040,426.544,433.014,429.907,426.600,433.690,434.221,434.221,435.054,434.221,431.289,432.963,429.907,424.692,426.544
427.433,434.829,427.998,431.289,426.600,427.897,431.129,426.600,426.544,431.436,426.544,429.528,425.820,432.519,425.820,432.733,429.215,428.357,429.785,429.907
426.600,435.575,431.129,429.380,431.289,429.380,433.690,426.600,429.359,424.953,433.667,434.221,433.312,426.544,429.215,426.544,426.600,426.600,431.267,426.544
