560.418,536.319,515.311,508.941,496.967,479.506,474.104,479.257,474.899,479.859,477.926,480.836,475.058,497.121,475.101,481.339,479.576,456.358,451.729,462.351
519.197,513.704,506.732,509.659,478.930,484.821,468.614,486.713,485.669,488.845,473.257,484.391,483.577,494.333,475.509,501.569,483.162,469.566,481.040,487.441
512.372,505.133,500.714,470.581,476.480,484.274,487.774,481.709,477.760,482.056,475.675,474.402,485.361,471.545,474.365,470.985,475.846,472.023,471.032,460.373
496.370,505.659,489.060,507.562,500.648,471.489,486.662,497.319,492.481,470.317,479.227,483.113,487.303,479.309,484.708,484.648,479.287,476.585,482.909,470.147
502.073,497.148,496.935,500.147,500.188,505.192,491.928,476.955,480.383,479.756,489.546,479.466,480.089,511.716,483.051,470.370,482.793,475.958,478.222,480.138
499.275,497.067,498.215,500.944,509.029,487.945,501.676,499.699,491.202,499.376,495.692,503.525,504.209,508.986,511.374,494.668,506.253,471.200,477.489,481.547
497.843,495.515,502.360,495.025,497.892,502.148,499.991,498.795,499.285,495.031,499.116,499.538,509.654,499.715,505.048,498.549,491.631,491.591,504.935,502.645
498.625,500.167,495.496,499.106,485.657,499.172,498.287,490.244,499.357,506.107,496.661,502.805,493.216,495.603,507.966,503.894,500.302,502.360,504.641,499.353
501.778,493.748,495.085,502.006,503.805,505.459,503.757,503.002,494.158,497.939,497.099,502.566,499.928,507.059,502.668,503.155,508.537,505.077,499.926,497.869
505.069,501.293,497.200,500.372,491.331,497.671,496.700,505.198,503.357,494.151,493.206,506.660,501.092,496.756,498.927,494.338,499.899,494.436,496.824,507.883
496.109,507.013,498.350,488.008,505.878,508.443,501.698,504.609,497.100,503.133,500.352,504.085,489.902,506.741,494.585,501.669,504.536,494.526,493.318,502.643
498.245,503.012,494.271,495.309,501.704,498.932,495.071,487.657,505.573,504.739,497.046,497.935,498.784,495.988,501.019,504.938,496.903,499.491,502.553,500.221
501.266,498.164,498.902,492.463,489.875,494.488,508.966,503.787,497.288,505.079,500.441,503.060,500.717,500.279,504.235,500.162,500.815,509.665,498.476,505.297
504.786,505.090,502.419,501.184,504.989,499.289,505.667,496.151,502.856,500.058,494.468,498.514,498.823,507.954,499.862,498.617,501.219,497.837,495.357,493.923
497.520,495.672,492.975,501.774,503.957,496.760,499.765,507.285,513.852,496.703,501.147,501.262,504.971,491.821,489.590,499.518,496.018,501.665,498.367,501.525
493.929,500.781,499.749,500.326,503.711,502.502,497.713,504.869,498.953,493.809,487.141,503.208,499.215,496.522,497.488,503.525,503.664,506.521,504.770,514.252
493.464,505.930,507.713,509.004,501.207,499.144,502.031,506.671,502.008,490.589,501.580,506.987,493.134,498.889,489.769,500.183,507.744,505.791,503.830,494.934
498.244,489.537,498.239,501.066,497.159,503.603,497.613,503.771,501.847,498.558,491.759,489.184,506.273,490.493,498.977,493.436,506.581,504.522,503.633,494.673
500.756,498.429,493.879,492.150,496.130,507.467,495.275,499.173,506.149,502.291,504.096,501.551,500.117,507.144,496.130,500.867,487.807,506.378,499.007,493.694
496.119,498.655,502.370,501.064,496.096,494.062,495.455,503.795,498.944,498.378,495.543,504.963,486.542,507.120,495.551,498.365,494.680,495.871,502.307,499.964
506.000,501.808,502.639,500.479,489.654,503.010,498.592,506.259,496.490,493.990,503.815,496.637,509.382,501.459,495.039,500.333,498.649,502.618,500.062,497.766
497.408,494.710,504.677,504.219,502.013,504.570,496.074,503.577,498.723,501.915,494.875,502.824,494.402,496.488,496.921,495.847,498.518,507.554,500.607,506.797
502.568,495.571,501.045,494.071,502.225,494.977,503.895,499.280,506.197,491.060,494.042,503.155,497.521,496.602,503.562,496.721,503.831,495.568,512.811,501.252
503.646,508.980,493.794,500.541,495.055,497.222,496.215,507.653,487.543,501.663,502.529,501.564,490.167,497.810,503.294,500.047,504.112,494.380,503.026,502.230
501.373,495.269,503.760,496.432,497.863,504.975,499.390,501.235,496.809,496.950,504.956,492.430,509.113,500.760,507.167,498.595,501.591,498.255,496.717,503.012
490.937,494.710,502.373,488.513,502.154,500.444,488.992,501.158,506.844,498.719,505.389,500.257,501.483,498.495,504.163,494.242,492.112,503.282,498.700,502.451
502.966,496.998,497.532,500.934,504.752,497.706,495.452,494.525,496.628,490.088,501.853,500.590,498.568,505.495,501.160,499.010,505.010,501.834,500.070,497.334
496.735,506.528,496.565,497.197,493.385,498.753,509.380,495.147,503.201,501.338,501.899,505.579,493.041,494.961,504.627,502.511,502.952,499.183,495.901,501.950
497.091,500.772,501.037,505.793,493.256,499.314,499.499,503.669,507.403,507.429,508.451,507.748,504.118,500.033,487.446,502.982,503.718,493.187,499.836,493.895
512.329,501.513,509.950,492.107,495.467,493.540,495.319,503.146,491.151,492.946,509.803,500.406,504.744,495.253,497.032,501.899,505.149,502.570,487.592,504.577
504.571,492.759,507.070,502.497,506.282,513.633,500.371,482.966,490.790,491.860,499.144,496.272,499.700,504.752,505.760,507.501,503.061,502.128,499.252,498.130
500.788,499.605,498.898,502.073,492.999,491.168,503.722,497.622,492.895,495.670,497.655,498.124,493.852,502.912,499.987,501.042,507.520,500.649,488.186,501.524
504.642,495.456,498.268,506.343,499.418,503.522,503.036,502.725,486.882,495.811,485.514,492.969,494.237,500.006,497.610,501.768,491.998,500.548,501.113,507.067
505.014,499.813,505.779,504.704,504.225,497.265,500.348,500.277,496.120,500.719,502.534,493.812,500.828,495.597,500.894,503.861,495.578,492.372,506.931,507.154
506.766,500.257,497.553,497.737,497.086,511.736,497.367,491.701,498.091,495.481,507.767,499.276,495.501,504.654,502.595,494.607,509.454,503.163,502.565,502.218
505.197,503.989,504.173,495.315,497.947,499.220,490.110,494.986,500.139,499.368,502.841,494.920,495.159,501.893,507.856,500.988,501.493,503.933,496.799,510.718
498.115,492.528,499.351,499.533,495.384,499.198,510.740,495.818,502.567,502.381,495.494,502.608,492.032,487.997,505.049,487.959,501.309,489.015,499.720,505.331
491.237,511.371,502.539,503.173,498.968,491.020,504.369,505.519,501.547,508.235,500.515,497.352,497.968,509.834,510.097,511.901,502.718,501.081,507.838,495.116
506.544,504.075,498.914,498.929,497.796,496.878,497.448,503.165,501.518,495.899,498.554,503.994,500.956,502.447,502.477,502.277,503.686,498.239,498.293,505.055
502.456,495.115,495.897,502.620,499.199,497.894,505.412,493.467,502.300,493.606,495.413,492.832,505.178,504.473,502.178,501.278,510.997,490.542,506.218,495.936
501.926,505.443,504.892,505.113,496.040,494.900,497.264,502.099,502.771,505.810,487.477,500.407,506.864,497.091,509.809,504.861,504.022,501.496,500.529,504.046
493.078,501.708,499.156,495.991,487.829,503.869,503.074,508.124,497.843,497.709,500.870,497.756,504.117,498.313,503.832,496.479,504.469,499.497,501.230,506.047
501.361,504.423,504.902,506.850,493.812,496.480,504.840,510.313,498.902,498.876,491.747,501.078,503.985,496.244,504.170,503.510,496.735,495.803,503.986,513.248
505.165,505.740,511.387,501.572,499.193,490.879,496.229,495.071,497.861,494.751,492.367,498.743,487.966,508.945,491.863,506.926,497.065,506.566,501.408,495.371
510.746,496.445,503.123,497.186,498.725,500.618,504.890,499.360,493.121,491.090,503.880,503.613,501.450,501.218,500.546,499.781,500.056,503.165,495.820,502.377
498.885,497.748,498.258,502.799,503.709,505.066,490.954,499.848,497.982,504.512,502.187,495.844,497.449,498.736,501.693,495.777,502.540,502.638,501.590,507.770
501.766,491.872,497.853,497.564,504.145,504.419,504.369,495.743,499.227,485.322,496.120,502.639,501.732,504.719,504.717,493.673,507.090,507.159,503.537,509.834
495.541,507.297,492.930,509.097,504.404,498.332,505.379,507.209,499.234,502.577,505.680,504.338,502.544,499.020,494.611,508.678,498.814,498.692,497.019,487.550
504.070,498.259,507.069,500.266,491.299,499.043,491.168,501.900,491.352,503.258,505.106,502.594,504.589,492.392,506.361,504.952,499.682,500.663,502.036,495.258
504.129,489.114,508.268,495.859,490.499,503.478,500.304,497.510,503.913,501.479,504.970,506.856,493.724,498.564,495.900,500.781,500.383,507.574,497.695,499.050
506.267,506.917,496.522,503.046,487.083,500.518,503.487,497.601,498.873,501.939,501.473,496.227,504.346,500.208,505.102,503.904,497.597,510.389,497.316,486.049
502.824,503.601,498.597,501.628,499.355,497.113,495.566,495.798,499.718,506.687,499.164,496.469,497.884,502.389,502.780,496.917,495.958,501.001,491.124,504.878
