4.868,4.542,4.948,4.786,4.578,4.609,4.860,4.526,4.697,4.674,4.923,4.865,4.762,4.904,4.551,4.956,4.985,4.921,4.843,4.723,4.620,4.691,4.952,4.582,4.719,4.954,4.560,4.767,4.559,4.639
0.762,0.835,0.633,0.756,0.699,0.514,0.866,0.712,0.675,0.859,0.863,0.719,0.562,0.752,0.677,0.520,0.650,0.983,0.787,0.585,0.606,0.887,0.963,0.617,0.673,0.788,0.953,0.772,0.493,0.921
1.553,1.682,1.884,1.547,1.865,1.974,1.898,1.620,1.574,1.969,1.857,1.721,1.627,1.909,1.734,1.816,1.837,1.644,1.721,1.654,1.930,1.535,1.647,1.862,1.782,1.505,1.941,1.896,1.789,1.922
1.569,1.681,1.896,1.557,1.866,1.972,1.907,1.634,1.567,1.981,1.849,1.731,1.614,1.889,1.711,1.813,1.849,1.664,1.719,1.641,1.918,1.542,1.636,1.875,1.779,1.487,1.931,1.913,1.781,1.915
4.856,4.563,4.962,4.782,4.583,4.619,4.866,4.518,4.693,4.697,4.917,4.874,4.759,4.910,4.572,4.957,4.961,4.936,4.843,4.725,4.613,4.684,4.946,4.596,4.704,4.959,4.569,4.755,4.555,4.638
1.566,1.697,1.893,1.549,1.857,2.005,1.913,1.597,1.573,1.959,1.874,1.715,1.637,1.875,1.720,1.844,1.835,1.621,1.735,1.650,1.921,1.537,1.660,1.879,1.804,1.508,1.955,1.913,1.796,1.904
1.565,1.674,1.889,1.559,1.870,1.974,1.910,1.621,1.568,1.998,1.840,1.740,1.603,1.887,1.711,1.827,1.842,1.656,1.720,1.642,1.914,1.535,1.626,1.889,1.776,1.495,1.935,1.914,1.775,1.903
1.540,1.699,1.889,1.556,1.871,1.989,1.908,1.608,1.565,1.996,1.875,1.740,1.616,1.869,1.723,1.832,1.836,1.646,1.738,1.662,1.932,1.532,1.660,1.889,1.806,1.499,1.961,1.926,1.792,1.902
1.575,1.713,1.894,1.548,1.867,1.999,1.909,1.593,1.569,1.969,1.877,1.708,1.623,1.866,1.721,1.849,1.834,1.610,1.726,1.649,1.919,1.541,1.651,1.875,1.791,1.497,1.935,1.908,1.794,1.911
1.546,1.707,1.914,1.544,1.869,1.993,1.901,1.615,1.571,1.989,1.872,1.696,1.618,1.887,1.739,1.803,1.856,1.666,1.723,1.645,1.933,1.565,1.671,1.897,1.804,1.488,1.946,1.906,1.799,1.890
